"","time_start","time_end","source","ptcp","age","agebin","spkr","vcm","lex","mwu","voc.type","spkr_bi"
"640",272.96,274.23,"M-F09-C01_123854_043358.eaf","M-F09-C01",19,"(18,24]","boy","no","no","no","no","OTRCHI"
"641",274.82,276.69,"M-F09-C01_123854_043358.eaf","M-F09-C01",19,"(18,24]","boy","no","no","no","no","OTRCHI"
"642",150,151.69,"M-F01-C01_111045_015058.eaf","M-F01-C01",7,"(6,12]","girl","no","no","no","no","OTRCHI"
"643",157.68,159.35,"M-F01-C01_111045_015058.eaf","M-F01-C01",7,"(6,12]","man","no","no","no","no","ADU"
"644",56.896,57.503,"M-F01-C01_150759_054812.eaf","M-F01-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"645",31.4,32.44,"M-F01-C01_160142_064155.eaf","M-F01-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"646",28.25,30.47,"M-F01-C01_165514_073527.eaf","M-F01-C01",7,"(6,12]","girl","no","no","no","no","OTRCHI"
"647",30.89,32.63,"M-F01-C01_165514_073527.eaf","M-F01-C01",7,"(6,12]","girl","no","no","no","no","OTRCHI"
"648",253.97,255.04,"M-F01-C01_165514_073527.eaf","M-F01-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"649",255.59,256.91,"M-F01-C01_165514_073527.eaf","M-F01-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"650",295.925,297.32,"M-F01-C01_165514_073527.eaf","M-F01-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"651",54.104,58.664,"M-F01-C01_171958_080011.eaf","M-F01-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"652",58.729,61.929,"M-F01-C01_171958_080011.eaf","M-F01-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"653",292.743,295.223,"M-F01-C01_171958_080011.eaf","M-F01-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"654",2.13,2.99,"M-F37-C01_144939_063645.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"655",5.11,6.42,"M-F37-C01_144939_063645.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"656",275.045,279.54,"M-F37-C01_144939_063645.eaf","M-F37-C01",6,"(0,6]","girl","no","no","no","no","OTRCHI"
"657",20.645,21.225,"M-F37-C01_150520_065226.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"658",46.835,47.265,"M-F37-C01_150520_065226.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"659",48.84,49.52,"M-F37-C01_150520_065226.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"660",50.65,51.74,"M-F37-C01_150520_065226.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"661",52.36,53.55,"M-F37-C01_150520_065226.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"662",54.79,59.95,"M-F37-C01_150520_065226.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"663",61.87,62.35,"M-F37-C01_150520_065226.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"664",64.81,65.04,"M-F37-C01_150520_065226.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"665",68.115,68.335,"M-F37-C01_150520_065226.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"666",70.505,70.755,"M-F37-C01_150520_065226.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"667",177.3,178.04,"M-F20-C01_170743_065808.eaf","M-F20-C01",2,"(0,6]","girl","no","no","no","no","OTRCHI"
"668",265.432,265.883,"M-F20-C01_174431_073456.eaf","M-F20-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"669",266.198,272.547,"M-F20-C01_174431_073456.eaf","M-F20-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"670",273.153,276.121,"M-F20-C01_174431_073456.eaf","M-F20-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"671",276.864,281.543,"M-F20-C01_174431_073456.eaf","M-F20-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"672",118.567,119.41,"M-F02-C01_100143_004505.eaf","M-F02-C01",10,"(6,12]","boy","no","no","no","no","OTRCHI"
"673",135.96,137.38,"M-F02-C01_100143_004505.eaf","M-F02-C01",10,"(6,12]","woman","no","no","no","no","ADU"
"674",138.499,141.274,"M-F02-C01_100143_004505.eaf","M-F02-C01",10,"(6,12]","woman","no","no","no","no","ADU"
"675",141.274,142.049,"M-F02-C01_100143_004505.eaf","M-F02-C01",10,"(6,12]","woman","no","no","no","no","ADU"
"676",142.485,145.192,"M-F02-C01_100143_004505.eaf","M-F02-C01",10,"(6,12]","woman","no","no","no","no","ADU"
"677",146.456,147.999,"M-F02-C01_100143_004505.eaf","M-F02-C01",10,"(6,12]","woman","no","no","no","no","ADU"
"678",149.04,149.67,"M-F02-C01_100143_004505.eaf","M-F02-C01",10,"(6,12]","woman","no","no","no","no","ADU"
"679",153.642,154.589,"M-F02-C01_100143_004505.eaf","M-F02-C01",10,"(6,12]","woman","no","no","no","no","ADU"
"680",155.045,156.556,"M-F02-C01_100143_004505.eaf","M-F02-C01",10,"(6,12]","woman","no","no","no","no","ADU"
"681",87.14,89.29,"M-F34-C01_100627_025834.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"682",219.253,220.578,"M-F34-C01_100627_025834.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"683",126.19,126.75,"M-F34-C01_130816_060023.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"684",151.77,152.46,"M-F34-C01_130816_060023.eaf","M-F34-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"685",206.87,211.082,"M-F34-C01_130816_060023.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"686",240.82,241.87,"M-F34-C01_130816_060023.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"687",247.6,248.966,"M-F34-C01_130816_060023.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"688",253.44,253.71,"M-F34-C01_130816_060023.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"689",255.07,256.48,"M-F34-C01_130816_060023.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"690",18.92,20.37,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"691",99.88,101.99,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"692",102.73,103.71,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"693",193.6,193.98,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"694",194.41,195.44,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"695",199.57,201.01,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"696",246.165,248.47,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"697",249.4,251.08,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"698",252.83,254.92,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"699",255.82,256.76,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"700",258.4,260.53,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"701",261.09,262.41,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"702",263.71,266.26,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"703",266.82,268.9,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"704",278.7,280.45,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"705",281.2,281.72,"M-F15-C01_130953_034709.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"706",78.335,79.017,"M-F15-C01_141607_045323.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"707",84.347,85.384,"M-F15-C01_141607_045323.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"708",88.47,89.28,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"709",91.02,91.81,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"710",92.59,93.12,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"711",97.73,99.31,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"712",99.83,100.7,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"713",101.45,101.76,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"714",111.68,113.25,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"715",114.47,115.41,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"716",129.68,130.78,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"717",131.13,131.33,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"718",132.29,137.32,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"719",137.95,140.51,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"720",141.34,144.82,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"721",145.66,147.45,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"722",151.99,152.81,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"723",153.94,154.18,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"724",155.01,156.08,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"725",157.697,161.69,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"726",162.51,166.52,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"727",167.57,168.87,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"728",170.25,174.27,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"729",175.08,175.94,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"730",180.32,182.71,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"731",185.78,186.01,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"732",188.35,190.57,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"733",193.76,194.76,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"734",209.38,214.09,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"735",214.77,215.84,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"736",219.45,220.81,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"737",222.46,224.42,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"738",225.89,229.41,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"739",230.43,233.89,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"740",234.76,235.52,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"741",236.86,239.33,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"742",239.91,240.89,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"743",241.61,251.42,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"744",252.33,260.01,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"745",266.89,268.89,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"746",271.27,275.52,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"747",277.64,279.35,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"748",283.26,284.7,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"749",293.46,295.62,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"750",297.22,299.01,"M-F15-C01_150644_054400.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"751",1.14,2.15,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"752",3.33,4.11,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"753",5.27,6.26,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"754",10.12,11.14,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"755",12.513,13.906,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"756",21.01,21.78,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"757",32.41,33.71,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"758",45.36,47.83,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"759",61.54,62.61,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"760",149.69,149.91,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"761",154.38,155.42,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"762",157.26,159.49,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"763",172.06,172.45,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"764",174.25,175.25,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"765",178.06,178.53,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"766",182.03,182.8,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"767",183.86,184.22,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"768",185.13,185.6,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"769",205.31,208.1,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"770",209.13,212.08,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"771",213.34,214.85,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"772",228.58,229.58,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"773",238.27,240.08,"M-F15-C01_153435_061151.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"774",154.65,155.82,"M-F15-C01_164830_072546.eaf","M-F15-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"775",272.5,273.09,"M-F32-C01_094658_013641.eaf","M-F32-C01",5,"(0,6]","woman","no","no","no","no","ADU"
"776",155.43,157.71,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"777",157.715,161.85,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"778",161.85,165.53,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"779",165.535,168.055,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"780",173.9,177.58,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"781",179.56,185.43,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"782",185.8,186.58,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"783",190.22,191.67,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"784",194.11,197.03,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"785",197.575,200.585,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"786",202.31,209.13,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"787",209.19,215.13,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"788",215.25,217.05,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"789",219.41,220.64,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"790",220.8,223.47,"M-F04-C01_164037_083243.eaf","M-F04-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"791",1.71,3.87,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"792",4.28,5.19,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"793",14.83,16.52,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"794",16.63,19.58,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"795",19.62,22.32,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"796",22.655,25.3,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"797",40.045,40.58,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"798",41.22,42.37,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"799",44.92,46.33,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"800",87.19,88.65,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"801",122.3,123.68,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"802",143.74,144.77,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"803",173.949,174.912,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"804",211.9,213.537,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"805",213.924,215.9,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"806",221.562,222.21,"M-F18-C01_104821_014416.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"807",23.72,28.67,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"808",30.245,33.525,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"809",36.575,39.835,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"810",40.94,42,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"811",49.52,50.85,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"812",51.85,53.05,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"813",54.085,55.215,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"814",56.585,57.715,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"815",60.685,62.125,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"816",62.65,64.01,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"817",66.095,68.055,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"818",105.99,108.14,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"819",112.195,113.575,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","man","no","no","no","no","ADU"
"820",254.765,256.49,"M-F18-C01_115830_025425.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"821",160.656,162.815,"M-F18-C01_123714_033309.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"822",163.355,164.428,"M-F18-C01_123714_033309.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"823",165.914,168.155,"M-F18-C01_123714_033309.eaf","M-F18-C01",2,"(0,6]","woman","no","no","no","no","ADU"
"824",11.09,11.65,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","girl","no","no","no","no","OTRCHI"
"825",17.04,18.08,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"826",31.5,31.74,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"827",34.1,34.35,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"828",35.25,35.44,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"829",36.83,37.15,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"830",46.96,47.94,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"831",49.35,50.77,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"832",68.39,69.25,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"833",71.16,71.38,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"834",73.64,74.17,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"835",76.15,79.15,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"836",81.03,81.57,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"837",82.67,82.95,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"838",83.74,84.52,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"839",87.145,88.485,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"840",89.66,89.88,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"841",96.81,97.13,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"842",99.24,99.98,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"843",102.19,102.46,"M-F23-C01_102310_015320.eaf","M-F23-C01",7,"(6,12]","woman","no","no","no","no","ADU"
